Education,Marital_Status,Income,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Member_Year,Age,Kids,Total_Transactions,Total_Purchases,Campaign_Acc
2,1,31590000.0,40,6000,2000,15000,6000,6000,3000,1,1,0,3,8,0,0,0,0,0,0,0,1,50,1,38000,4,0
0,1,20425000.0,5,4000,12000,5000,3000,16000,17000,2,2,0,3,7,0,0,0,0,0,0,0,0,36,1,57000,5,0
3,1,17144000.0,96,18000,2000,19000,0,2000,6000,5,3,0,4,7,0,0,0,0,0,0,0,2,62,2,47000,7,0
4,0,42564000.0,28,324000,48000,186000,39000,18000,198000,6,6,8,4,7,1,0,0,0,0,0,1,1,54,1,813000,18,1
3,1,43783000.0,22,327000,9000,125000,25000,4000,139000,6,7,1,8,7,1,0,0,0,0,0,0,2,44,1,629000,16,1
2,0,40780000.0,30,229000,27000,71000,13000,3000,34000,4,7,1,5,9,0,0,0,0,0,0,0,0,46,1,377000,13,0
3,1,62847000.0,45,521000,168000,706000,80000,76000,61000,1,3,6,4,2,0,0,0,0,0,0,0,1,77,0,1612000,13,0
4,1,82017000.0,58,184000,23000,446000,30000,23000,23000,1,5,4,7,2,0,1,1,1,0,0,1,0,65,0,729000,16,3
2,0,16813000.0,49,4000,8000,11000,12000,2000,13000,1,2,0,3,7,1,0,0,0,0,0,0,1,72,0,50000,5,1
2,1,51267000.0,37,183000,2000,64000,7000,2000,12000,4,3,3,5,4,0,0,0,0,0,0,0,1,44,2,270000,11,0
2,0,46524000.0,70,31000,19000,35000,26000,14000,52000,2,1,1,5,3,0,0,0,0,0,0,0,1,61,1,177000,7,0
3,0,45183000.0,33,219000,3000,60000,12000,9000,12000,1,4,1,7,7,0,1,0,0,0,0,0,1,60,0,315000,12,1
4,1,70421000.0,98,479000,28000,136000,75000,14000,35000,3,10,3,7,6,0,0,0,0,0,0,0,2,68,1,767000,20,0
1,0,60161000.0,17,584000,44000,212000,46000,8000,177000,3,11,4,8,8,0,0,0,0,0,0,0,0,57,1,1071000,23,0
2,1,73926000.0,54,627000,91000,597000,159000,91000,15000,1,6,5,12,3,0,0,0,0,0,0,0,1,49,0,1580000,23,0
2,1,19329000.0,39,24000,1000,16000,12000,2000,5000,3,4,0,3,8,0,0,0,0,0,0,0,1,54,1,60000,7,0
3,1,61872000.0,81,330000,5000,159000,36000,27000,16000,4,4,4,9,4,0,0,0,0,0,0,0,1,52,1,573000,17,0
2,0,46984000.0,71,19000,1000,10000,2000,1000,8000,1,1,0,3,5,0,0,0,0,0,0,0,1,66,2,41000,4,0
2,1,34838000.0,62,28000,23000,29000,29000,14000,47000,3,2,1,4,6,0,0,0,0,0,0,0,1,71,2,170000,7,0
4,0,82716000.0,8,606000,148000,228000,15000,148000,22000,1,6,8,13,2,0,0,0,0,0,0,0,1,78,0,1167000,27,0
2,1,48192000.0,76,1039000,43000,204000,153000,58000,29000,3,2,8,12,8,0,1,0,1,1,0,1,1,64,0,1526000,22,3
3,1,49681000.0,66,411000,0,26000,0,0,21000,6,7,1,7,7,0,0,0,0,0,0,0,1,46,2,458000,15,0
3,1,56850000.0,83,34000,1000,19000,2000,7000,0,1,1,1,3,2,0,0,0,0,0,0,0,2,51,1,63000,5,0
2,1,55267000.0,28,161000,28000,136000,32000,3000,45000,4,3,4,6,3,0,0,0,0,0,0,0,1,65,1,405000,13,0
2,1,59666000.0,87,623000,53000,178000,23000,17000,133000,7,3,2,8,8,0,1,0,0,0,0,0,1,50,2,1027000,13,1
2,0,72504000.0,43,604000,26000,470000,123000,161000,94000,2,5,9,6,2,0,0,0,0,0,0,0,1,50,1,1478000,20,0
2,1,26872000.0,0,3000,10000,8000,3000,16000,32000,1,1,1,2,6,0,0,0,0,0,0,0,1,41,0,72000,4,0
2,0,21359000.0,1,12000,2000,17000,6000,1000,10000,2,2,0,3,8,0,0,0,0,0,0,1,1,50,1,48000,5,0
2,0,73170000.0,1,184000,174000,256000,50000,30000,32000,1,5,4,6,2,0,0,0,0,0,0,0,2,47,0,726000,15,0
3,1,52750000.0,72,393000,0,239000,90000,69000,69000,6,5,7,9,4,0,0,0,0,0,0,0,1,67,1,860000,21,0
4,1,91820000.0,72,410000,73000,747000,76000,161000,30000,0,5,5,12,1,0,0,0,0,0,0,0,1,36,0,1497000,22,0
4,1,65968000.0,12,376000,9000,83000,19000,4000,4000,2,5,4,7,3,0,0,0,0,0,0,0,2,52,1,495000,16,0
2,1,30772000.0,89,7000,2000,4000,2000,1000,4000,1,1,0,2,6,0,0,0,0,0,0,0,2,46,2,20000,3,0
2,0,22507000.0,67,68000,0,226000,51000,157000,68000,3,10,2,4,9,0,0,0,0,0,0,0,0,68,0,570000,16,0
2,1,65685000.0,54,642000,14000,49000,0,7000,57000,1,9,2,9,5,0,0,0,0,0,0,0,2,50,1,769000,20,0
1,1,25804000.0,34,8000,7000,9000,13000,6000,12000,2,2,0,3,8,0,0,0,0,0,0,0,1,44,1,55000,5,0
4,0,76412000.0,15,840000,53000,804000,23000,71000,17000,1,5,4,8,3,0,0,1,1,0,0,1,1,42,0,1808000,17,2
2,1,22063000.0,43,7000,10000,13000,3000,11000,11000,2,2,0,3,7,0,0,0,0,0,0,0,1,50,1,55000,5,0
2,0,57091000.0,0,464000,5000,64000,7000,0,37000,1,7,3,7,5,0,0,0,0,1,0,1,2,61,0,577000,17,1
2,1,22419000.0,74,30000,3000,47000,19000,21000,42000,1,3,2,2,8,0,0,0,0,0,0,0,1,59,0,162000,7,0
2,1,87771000.0,61,1492000,38000,287000,50000,57000,33000,1,5,10,4,6,0,1,1,1,1,0,1,1,63,1,1957000,19,4
1,0,78353000.0,51,752000,122000,476000,39000,153000,34000,1,10,2,11,8,0,0,0,0,0,0,0,1,63,1,1576000,23,0
2,1,93404000.0,97,1279000,15000,287000,20000,0,15000,3,3,4,7,5,0,1,1,0,0,0,0,1,68,3,1616000,14,2
2,0,37859000.0,75,22000,1000,8000,2000,1000,2000,2,1,0,3,8,0,0,0,0,0,0,0,1,60,3,36000,4,0
4,0,80995000.0,83,860000,28000,409000,73000,56000,56000,1,8,9,4,4,0,0,0,0,0,0,0,1,64,1,1482000,21,0
2,1,16529000.0,23,3000,0,5000,13000,0,1000,1,1,0,3,6,0,0,0,0,0,0,0,2,38,1,22000,4,0
4,0,55412000.0,65,10000,5000,28000,11000,1000,8000,1,2,0,3,5,0,0,0,0,0,0,0,1,46,2,63000,5,0
2,0,48789000.0,94,351000,16000,156000,7000,5000,145000,1,6,4,7,6,0,0,0,0,0,0,0,0,30,0,680000,17,0
4,1,56575000.0,42,421000,5000,90000,0,16000,10000,3,7,3,7,5,0,0,0,0,0,0,0,1,55,2,542000,17,0
1,1,25130000.0,10,2000,5000,7000,0,18000,18000,2,2,0,3,7,0,0,0,0,0,0,0,1,42,1,50000,5,0
2,1,35441000.0,94,25000,1000,9000,2000,1000,1000,2,1,0,3,8,0,0,0,0,0,0,0,1,55,2,39000,4,0
2,1,71391000.0,50,336000,123000,274000,46000,123000,141000,5,6,5,12,3,0,0,0,0,0,0,0,1,66,1,1043000,23,0
3,0,49494000.0,46,191000,9000,97000,0,6000,82000,2,6,1,5,7,0,0,0,0,0,0,0,1,50,1,385000,12,0
2,0,81702000.0,98,563000,50000,774000,28000,31000,187000,1,7,7,12,3,0,0,0,0,0,0,0,0,42,0,1633000,26,0
1,0,45889000.0,42,31000,0,6000,0,1000,8000,1,1,0,3,6,0,0,0,0,0,0,0,1,42,1,46000,4,0
2,0,56628000.0,30,479000,5000,82000,7000,17000,171000,2,7,6,5,5,1,0,0,0,0,0,0,2,45,1,761000,18,1
2,1,34026000.0,11,18000,6000,15000,12000,8000,17000,3,2,1,3,5,0,0,0,0,0,0,0,1,72,2,76000,6,0
2,1,40049000.0,61,91000,65000,52000,10000,44000,28000,3,3,2,6,5,0,0,0,0,0,0,0,0,48,1,290000,11,0
2,0,34176000.0,12,5000,7000,24000,19000,14000,20000,4,3,0,4,6,0,0,0,0,0,0,0,2,34,1,89000,7,0
2,1,19419000.0,76,2000,14000,28000,16000,3000,7000,4,4,0,3,9,0,0,0,0,0,0,0,0,41,1,70000,7,0
1,1,82504000.0,2,362000,50000,431000,134000,35000,54000,1,3,6,7,1,0,0,0,0,0,0,0,1,62,0,1066000,16,0
2,1,81205000.0,43,724000,74000,929000,97000,55000,130000,1,5,6,7,2,1,0,1,0,1,0,1,2,52,0,2009000,18,3
1,0,61618000.0,27,605000,91000,399000,0,45000,205000,2,3,6,8,3,0,0,0,0,0,0,0,0,31,0,1345000,17,0
3,0,55284000.0,60,547000,7000,140000,0,7000,63000,3,7,5,8,5,0,0,0,0,0,0,0,0,66,1,764000,20,0
2,0,49980000.0,79,104000,1000,54000,13000,9000,14000,2,3,1,5,5,0,0,0,0,0,0,0,1,59,1,195000,9,0
2,1,15072000.0,96,8000,2000,15000,0,10000,18000,4,3,1,3,5,0,0,0,0,0,0,0,1,42,2,53000,7,0
2,0,49166000.0,17,224000,2000,25000,7000,0,110000,2,5,3,3,6,0,0,0,0,0,0,0,1,48,1,368000,11,0
4,1,65324000.0,0,384000,0,102000,21000,32000,5000,3,6,2,9,4,0,0,0,0,0,0,0,2,68,1,544000,17,0
1,1,82347000.0,38,556000,54000,845000,202000,133000,63000,1,7,7,10,3,1,0,0,1,0,0,0,0,65,0,1853000,24,2
4,1,30843000.0,43,24000,0,2000,0,0,9000,2,1,1,2,5,1,0,0,0,0,0,0,2,56,2,35000,4,1
4,1,46374000.0,1,408000,0,21000,0,0,17000,3,7,1,7,8,0,1,0,1,0,0,1,2,48,1,446000,15,2
2,0,60474000.0,25,265000,199000,303000,234000,9000,170000,7,10,2,12,7,0,0,0,0,0,0,0,1,43,1,1180000,24,0
3,1,38576000.0,2,34000,0,7000,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,2,49,1,41000,4,0
2,1,55357000.0,66,374000,64000,116000,84000,25000,64000,3,6,2,11,5,0,0,0,0,0,0,0,1,37,2,727000,19,0
2,1,37758000.0,49,27000,2000,10000,0,0,1000,2,1,0,3,8,0,0,0,0,0,0,0,0,56,2,40000,4,0
1,1,85710000.0,5,600000,20000,350000,29000,30000,33000,1,6,9,10,2,0,0,1,0,0,0,0,1,33,0,1062000,25,1
2,1,23228000.0,71,13000,2000,18000,6000,1000,0,2,2,0,3,8,0,0,0,0,0,0,0,2,53,1,40000,5,0
3,1,44602000.0,35,167000,2000,89000,0,0,34000,6,6,1,4,8,0,0,0,0,0,0,0,2,53,2,292000,11,0
2,1,7500000.0,94,0,2000,3000,4000,1000,5000,1,0,0,3,6,0,0,0,0,0,0,0,1,35,0,15000,3,0
1,1,38683000.0,80,46000,35000,69000,84000,41000,66000,6,4,1,6,7,0,0,0,0,0,0,0,0,33,1,341000,11,0
1,0,49514000.0,61,88000,39000,78000,58000,13000,93000,2,6,1,4,7,0,0,0,0,0,0,0,1,47,1,369000,11,0
4,1,57906000.0,29,243000,11000,119000,10000,3000,15000,3,4,2,8,4,0,0,0,0,0,0,0,1,49,1,401000,14,0
3,0,43456000.0,0,275000,11000,68000,25000,7000,7000,3,5,1,8,5,0,0,0,0,0,0,0,1,56,1,393000,14,0
3,0,19485000.0,80,6000,0,4000,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,1,36,2,10000,3,0
2,1,53172000.0,54,121000,62000,90000,68000,20000,125000,3,2,3,8,3,0,0,0,0,0,0,0,1,44,1,486000,13,0
2,1,30545000.0,71,4000,12000,15000,19000,7000,12000,2,2,0,3,7,0,0,0,0,0,0,0,0,43,1,69000,5,0
4,1,70123000.0,27,1308000,0,396000,23000,0,0,1,5,7,4,3,0,1,0,0,1,0,0,1,39,0,1727000,16,2
2,0,62450000.0,61,515000,47000,267000,62000,66000,38000,2,5,5,4,3,0,1,0,0,0,0,0,2,63,1,995000,14,1
2,1,21675000.0,55,4000,0,16000,17000,4000,4000,3,4,0,3,7,0,0,0,0,0,0,0,2,46,1,45000,7,0
1,0,42395000.0,35,48000,13000,57000,24000,15000,25000,4,3,1,4,7,0,0,0,0,0,0,0,2,41,2,182000,8,0
3,1,61346000.0,34,562000,58000,168000,43000,16000,142000,1,5,7,10,3,0,0,0,0,0,0,0,1,44,1,989000,22,0
2,1,80812000.0,95,769000,22000,500000,210000,143000,33000,1,4,8,5,2,1,0,1,1,0,0,0,1,69,0,1677000,17,3
3,0,42835000.0,64,379000,4000,93000,12000,9000,98000,7,6,6,4,6,0,0,0,0,0,0,0,1,51,2,595000,16,0
2,1,39922000.0,30,29000,12000,59000,19000,1000,36000,2,3,0,4,8,0,0,0,0,0,0,0,1,39,1,156000,7,0
3,0,86424000.0,12,387000,68000,569000,89000,45000,68000,1,6,9,12,1,0,0,0,0,0,0,0,2,66,0,1226000,27,0
1,1,17117000.0,96,12000,23000,38000,30000,18000,7000,4,3,1,3,9,0,0,0,0,0,0,0,1,44,1,128000,7,0
2,0,24762000.0,16,6000,10000,12000,3000,15000,40000,3,3,1,2,8,1,0,0,0,0,0,1,2,50,1,86000,6,1
2,1,35797000.0,16,27000,1000,14000,4000,1000,21000,2,2,0,3,8,0,0,0,0,0,0,0,0,47,1,68000,5,0
2,0,36627000.0,78,9000,1000,5000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,0,1,47,2,16000,3,0
1,1,51111000.0,83,22000,0,19000,6000,5000,3000,2,2,0,3,6,0,0,0,0,0,0,0,2,41,2,55000,5,0
4,0,86857000.0,96,899000,102000,838000,133000,102000,40000,1,5,6,10,2,0,0,0,0,0,0,1,0,50,0,2114000,21,0
4,1,82072000.0,67,889000,55000,685000,168000,92000,129000,1,3,2,13,1,0,0,0,0,0,0,0,1,52,0,2018000,18,0
4,0,46231000.0,87,189000,2000,55000,0,5000,12000,4,6,1,4,9,0,0,0,0,0,0,0,0,69,3,263000,11,0
2,1,42243000.0,34,48000,0,2000,0,0,5000,2,2,0,3,7,0,0,0,0,0,0,0,1,63,2,55000,5,0
2,1,51195000.0,46,230000,14000,156000,82000,24000,58000,8,9,2,5,8,0,0,0,0,0,0,0,1,60,2,564000,16,0
3,0,68092000.0,7,852000,60000,207000,78000,36000,48000,2,2,6,10,5,0,0,0,0,0,0,0,1,44,0,1281000,18,0
2,1,31814000.0,73,35000,3000,20000,4000,1000,20000,2,2,0,3,9,1,0,0,0,0,0,0,1,49,1,83000,5,1
3,0,51390000.0,54,205000,20000,47000,23000,2000,56000,6,5,2,5,5,0,0,0,0,0,0,0,0,57,2,353000,12,0
2,1,76630000.0,93,255000,31000,446000,40000,56000,175000,1,3,10,11,1,0,0,0,0,0,0,0,2,39,0,1003000,24,0
0,0,26868000.0,52,0,0,1000,8000,3000,2000,1,1,0,2,7,0,0,0,0,0,0,0,2,31,1,14000,3,0
4,0,48948000.0,53,437000,8000,206000,160000,49000,42000,2,7,10,5,6,1,0,0,0,0,0,1,1,79,0,902000,22,1
4,0,55260000.0,81,825000,8000,53000,11000,0,242000,2,8,10,5,6,0,0,0,0,0,0,0,0,50,1,1139000,23,0
2,1,64090000.0,8,316000,58000,161000,76000,51000,135000,1,6,9,4,5,0,0,0,0,0,0,1,1,66,1,797000,19,0
2,0,78331000.0,97,756000,138000,354000,160000,169000,61000,2,10,6,7,4,0,0,0,0,0,0,0,2,64,1,1638000,23,0
4,1,37087000.0,50,194000,55000,134000,15000,0,3000,3,4,2,8,6,0,0,0,0,0,0,0,1,48,1,401000,14,0
2,0,21846000.0,38,7000,17000,18000,6000,10000,26000,4,4,0,3,8,0,0,0,0,0,0,0,1,36,1,84000,7,0
2,1,81320000.0,61,183000,33000,493000,59000,103000,57000,1,4,3,10,2,0,0,0,0,0,0,0,1,64,0,928000,17,0
2,0,54137000.0,46,171000,0,11000,0,1000,20000,2,4,1,4,6,0,0,0,0,0,0,0,1,52,1,203000,9,0
2,1,66825000.0,73,243000,101000,405000,29000,40000,40000,1,4,5,6,2,0,0,0,0,0,0,0,1,55,0,858000,15,0
2,1,57100000.0,19,181000,21000,69000,39000,3000,96000,1,3,3,6,3,0,0,0,0,0,0,0,1,49,0,409000,12,0
2,1,58917000.0,10,151000,7000,89000,0,7000,28000,5,4,1,6,5,0,0,0,0,0,0,0,1,53,3,282000,11,0
2,0,85072000.0,94,494000,92000,391000,194000,11000,241000,1,3,4,10,0,0,0,0,0,0,0,0,2,45,0,1423000,17,0
2,0,86429000.0,10,464000,28000,873000,29000,18000,37000,0,7,4,7,2,0,0,0,1,0,0,1,1,61,0,1449000,18,1
2,0,45684000.0,37,5000,1000,5000,10000,0,7000,1,1,0,2,7,0,0,0,0,0,0,0,1,51,1,28000,3,0
2,1,47889000.0,94,29000,0,29000,0,5000,4000,1,2,0,3,5,0,0,0,0,0,0,0,2,48,1,67000,5,0
4,1,45921000.0,23,102000,9000,49000,24000,3000,12000,1,2,1,6,4,0,0,0,0,0,0,0,2,36,0,199000,9,0
4,0,78420000.0,75,604000,28000,674000,91000,28000,28000,1,3,10,8,1,0,0,0,0,0,0,0,1,56,0,1453000,21,0
2,1,75114000.0,40,571000,12000,523000,63000,60000,24000,1,3,10,5,2,0,0,0,0,0,0,0,1,30,0,1253000,18,0
4,0,52278000.0,24,953000,0,71000,0,0,174000,6,10,5,10,8,0,0,0,0,0,0,1,1,59,1,1198000,25,0
3,1,35641000.0,11,63000,3000,67000,8000,9000,28000,2,3,1,4,7,0,0,0,0,0,0,1,1,50,1,178000,8,0
2,0,95529000.0,29,770000,29000,890000,250000,27000,24000,1,7,3,7,3,0,0,1,0,0,0,1,0,28,0,1990000,17,1
2,1,62820000.0,51,398000,61000,265000,138000,61000,53000,1,3,4,6,1,0,0,0,0,0,0,0,1,68,0,976000,13,0
3,1,73113000.0,86,741000,19000,154000,50000,9000,28000,1,3,4,7,2,0,0,0,0,0,0,0,1,62,0,1001000,14,0
4,1,84169000.0,9,1478000,19000,403000,0,19000,0,1,7,6,6,3,0,1,1,0,0,0,1,1,40,0,1919000,19,2
1,0,42607000.0,30,156000,29000,56000,30000,32000,47000,2,3,2,7,3,0,0,0,0,0,0,0,1,68,1,350000,12,0
4,0,74637000.0,73,960000,64000,464000,146000,0,16000,1,6,9,9,3,0,0,0,1,0,0,0,1,68,0,1650000,24,1
4,1,46015000.0,25,38000,0,2000,0,0,6000,1,1,0,3,7,1,0,0,0,1,0,0,2,67,2,46000,4,2
2,0,72354000.0,67,315000,26000,473000,220000,12000,182000,1,2,10,6,1,0,0,0,0,0,0,0,1,29,0,1228000,18,0
3,0,39858000.0,67,15000,20000,25000,2000,7000,26000,1,2,0,4,6,0,0,0,0,0,0,1,1,53,1,95000,6,0
4,1,34469000.0,58,19000,6000,20000,0,5000,12000,3,1,1,4,4,0,0,0,0,0,0,0,2,74,2,62000,6,0
2,1,83033000.0,82,812000,99000,431000,237000,149000,33000,1,11,4,10,5,0,0,0,1,0,0,0,2,36,1,1761000,25,1
3,1,24401000.0,98,73000,28000,217000,10000,24000,115000,3,6,1,6,8,0,0,0,0,0,0,0,0,43,0,467000,13,0
2,1,77583000.0,93,372000,23000,384000,250000,12000,108000,1,4,5,9,2,0,0,0,1,0,0,0,2,44,0,1149000,18,1
1,0,74116000.0,53,871000,111000,704000,145000,55000,166000,1,4,4,10,2,0,1,0,0,0,0,0,1,40,0,2052000,18,1
2,0,74293000.0,66,375000,152000,335000,93000,91000,81000,1,5,4,6,2,0,0,0,0,0,0,0,2,29,0,1127000,15,0
4,1,68397000.0,6,760000,80000,466000,17000,13000,80000,1,6,9,5,3,0,0,0,0,0,0,0,1,46,1,1416000,20,0
4,1,79632000.0,42,471000,0,510000,99000,21000,12000,1,6,4,9,2,0,0,0,0,0,0,0,2,48,0,1113000,19,0
2,0,46107000.0,78,31000,9000,27000,16000,9000,33000,1,1,1,4,3,0,0,0,0,0,0,0,2,33,1,125000,6,0
4,0,64950000.0,29,819000,0,72000,12000,0,63000,2,11,2,10,7,0,1,0,0,0,0,0,0,71,1,966000,23,1
0,1,25443000.0,82,1000,4000,3000,8000,9000,7000,1,1,0,3,8,0,0,0,0,0,0,0,0,33,1,32000,4,0
2,0,75127000.0,92,203000,35000,305000,46000,17000,227000,1,2,11,5,1,0,0,0,0,0,0,0,2,70,0,833000,18,0
4,1,32892000.0,78,26000,0,15000,2000,1000,2000,2,3,0,3,8,0,0,0,0,0,0,0,2,51,1,46000,6,0
2,1,71796000.0,54,354000,21000,311000,167000,75000,32000,1,9,3,4,4,0,0,0,0,0,0,0,1,51,0,960000,16,0
4,1,67536000.0,45,1253000,0,447000,23000,71000,35000,3,11,5,11,8,0,0,0,1,0,0,0,1,52,1,1829000,27,1
2,0,55239000.0,59,371000,17000,238000,23000,24000,106000,3,7,5,11,5,0,0,0,0,0,0,0,1,51,1,779000,23,0
4,0,60554000.0,8,588000,7000,76000,110000,15000,15000,2,8,4,9,6,0,0,0,0,0,0,0,1,47,1,811000,21,0
1,0,64831000.0,51,480000,86000,249000,75000,86000,144000,8,6,3,5,6,0,0,0,0,0,0,0,1,70,2,1120000,14,0
4,1,56067000.0,51,517000,12000,54000,16000,6000,120000,2,7,4,7,5,0,0,0,0,0,0,0,1,60,1,725000,18,0
2,0,82025000.0,76,267000,98000,606000,48000,70000,98000,1,3,2,6,1,0,0,1,0,0,0,1,1,39,0,1187000,11,1
2,1,94384000.0,62,1111000,24000,790000,160000,45000,172000,0,5,8,5,2,0,1,1,1,0,0,1,1,69,0,2302000,18,3
0,0,14906000.0,86,7000,7000,14000,7000,16000,15000,3,2,1,3,7,0,0,0,0,0,0,0,0,36,0,66000,6,0
4,1,51563000.0,60,1166000,0,48000,0,0,36000,1,4,4,10,8,0,1,1,0,0,0,0,0,35,0,1250000,18,2
1,1,57937000.0,56,261000,42000,144000,55000,48000,133000,3,4,4,9,3,0,0,0,0,0,0,0,2,40,1,683000,17,0
2,0,68274000.0,83,135000,25000,51000,23000,25000,46000,2,4,2,5,3,0,0,0,0,0,0,0,1,43,2,305000,11,0
2,1,39771000.0,92,6000,2000,18000,2000,8000,14000,1,2,0,3,4,0,0,0,0,0,0,0,1,45,1,50000,5,0
1,0,67893000.0,31,711000,28000,142000,49000,18000,47000,2,3,2,9,8,0,0,0,0,0,0,0,0,47,1,995000,14,0
4,1,27922000.0,80,11000,0,13000,2000,4000,11000,1,2,0,3,4,0,0,0,0,0,0,0,2,43,1,41000,5,0
4,1,52190000.0,39,42000,0,17000,0,0,18000,3,2,1,3,5,1,0,0,0,0,0,0,2,46,2,77000,6,1
3,0,44051000.0,20,79000,7000,58000,6000,3000,18000,4,3,1,4,6,0,0,0,0,0,0,1,1,49,2,171000,8,0
4,0,42767000.0,53,20000,6000,43000,19000,5000,38000,1,3,1,2,8,0,0,0,0,0,0,0,1,51,2,131000,6,0
3,1,46106000.0,84,30000,0,8000,2000,0,14000,1,1,1,2,6,0,0,0,0,0,0,0,2,46,2,54000,4,0
4,1,16927000.0,50,20000,2000,23000,3000,1000,4000,5,3,0,4,8,0,0,0,0,0,0,0,1,46,2,53000,7,0
2,1,59754000.0,96,115000,27000,44000,4000,146000,139000,3,5,2,6,5,0,0,0,0,0,0,1,0,57,1,475000,13,0
2,0,53700000.0,94,263000,5000,233000,69000,41000,83000,4,5,5,8,5,0,0,0,0,0,0,0,0,70,1,694000,18,0
2,1,59041000.0,25,69000,2000,15000,2000,2000,6000,2,2,0,4,5,0,0,0,0,0,0,0,2,49,2,96000,6,0
4,0,54237000.0,48,267000,3000,30000,4000,0,57000,4,5,2,5,6,0,0,0,0,0,0,0,1,65,1,361000,12,0
2,0,70647000.0,65,561000,85000,171000,25000,123000,114000,2,4,7,13,2,0,0,0,0,0,0,0,0,55,1,1079000,24,0
4,0,52597000.0,69,492000,0,37000,7000,0,42000,3,6,3,8,5,0,0,0,0,0,0,0,2,60,1,578000,17,0
3,1,41021000.0,12,14000,7000,9000,6000,16000,12000,2,2,0,3,6,0,0,0,0,0,0,1,0,53,1,64000,5,0
4,1,40233000.0,84,80000,4000,46000,0,17000,2000,5,2,1,5,6,0,0,0,0,0,0,0,1,47,1,149000,8,0
2,1,50183000.0,47,97000,12000,84000,13000,10000,15000,7,3,1,6,5,0,0,0,0,0,0,0,2,42,2,231000,10,0
2,1,54753000.0,87,197000,107000,227000,7000,59000,131000,3,5,2,11,4,0,0,0,0,0,0,0,1,63,1,728000,18,0
2,1,92955000.0,35,693000,21000,925000,31000,24000,84000,1,6,7,9,2,0,0,1,1,0,0,1,1,49,0,1778000,22,2
2,1,33471000.0,47,43000,2000,27000,0,9000,12000,3,3,0,4,7,0,0,0,0,0,0,0,0,49,1,93000,7,0
4,1,34596000.0,48,14000,0,2000,0,0,7000,1,1,0,2,8,0,0,0,0,0,0,1,1,48,1,23000,3,0
2,1,44010000.0,46,186000,36000,234000,86000,72000,48000,6,10,2,6,9,0,0,0,0,0,0,0,0,42,1,662000,18,0
2,1,84219000.0,27,434000,137000,400000,45000,137000,45000,1,3,4,10,1,0,0,0,0,0,0,0,2,34,0,1198000,17,0
4,1,40706000.0,37,59000,0,11000,4000,2000,5000,4,3,0,4,7,0,0,0,0,0,0,0,1,54,3,81000,7,0
1,1,15716000.0,8,16000,5000,30000,8000,7000,26000,3,3,0,4,8,0,0,0,0,0,1,0,0,34,1,92000,7,0
1,0,59052000.0,29,230000,35000,75000,63000,57000,31000,3,7,1,7,5,0,0,0,0,0,0,0,1,63,1,491000,15,0
3,1,80573000.0,85,829000,138000,430000,60000,92000,15000,1,4,6,13,2,0,0,0,0,0,0,0,0,51,0,1564000,23,0
2,1,83715000.0,2,318000,8000,407000,150000,35000,8000,1,2,8,13,0,0,0,0,0,0,0,0,2,60,0,926000,23,0
3,1,82576000.0,66,1206000,55000,445000,168000,18000,18000,1,2,4,12,1,0,0,1,0,0,0,0,0,63,0,1910000,18,1
3,1,56962000.0,60,292000,3000,77000,10000,3000,26000,7,6,3,5,7,0,0,0,0,0,0,0,1,57,3,411000,14,0
2,1,35704000.0,54,30000,9000,12000,2000,11000,30000,3,2,0,4,4,0,0,0,0,0,0,0,2,70,2,94000,6,0
2,1,53103000.0,70,729000,17000,133000,11000,0,195000,5,10,6,7,7,1,0,0,0,0,0,0,1,68,1,1085000,23,1
1,0,46779000.0,55,12000,1000,3000,0,0,7000,1,0,1,2,4,0,0,0,0,0,0,0,1,62,2,23000,3,0
2,0,4861000.0,20,2000,1000,1000,1000,0,1000,0,0,0,0,14,0,0,0,0,0,0,0,2,57,0,6000,0,0
3,0,33462000.0,78,22000,3000,18000,0,0,11000,1,2,0,3,7,0,0,0,0,0,0,0,1,43,1,54000,5,0
2,0,63693000.0,63,587000,43000,337000,42000,87000,54000,3,11,6,9,6,0,0,0,0,0,0,0,1,44,1,1150000,26,0
2,1,80763000.0,17,674000,168000,108000,192000,42000,231000,1,5,11,6,3,0,0,1,1,0,0,1,1,72,0,1415000,22,2
4,1,65352000.0,43,284000,3000,84000,4000,7000,23000,2,4,2,8,4,0,0,0,0,0,0,0,1,48,1,405000,14,0
4,1,82170000.0,13,1023000,93000,651000,49000,55000,37000,1,5,6,7,2,0,0,0,0,0,0,0,1,44,0,1908000,18,0
2,1,75759000.0,46,1394000,22000,708000,89000,91000,182000,1,9,7,9,5,1,0,1,1,0,0,1,1,53,0,2486000,25,3
1,0,79689000.0,65,311000,26000,640000,180000,37000,121000,1,4,9,13,2,0,0,0,0,0,0,0,1,46,0,1315000,26,0
4,0,35340000.0,1,27000,0,12000,0,1000,5000,2,2,0,3,5,0,0,0,0,0,0,0,2,66,2,45000,5,0
